state_fips,county_fips,region,division,county_name,state_name,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1999,pop1998,pop1997,pop1996,pop1995,pop1994,pop1993,pop1992,pop1991,pop1990,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006
28,69,3,6,Kemper County,Mississippi,10233,10200,10300,10400,10400,10400,10800,10400,10300,10200,10148,10299,10222,10452,10411,10375,10445,10760,10421,10380,10487,10573,10429,10443,10416,10273,10290,10186,10318,10332,10453,10647,10498,10429,10346,10214,10108
28,71,3,6,Lafayette County,Mississippi,24181,25100,26400,27700,28300,28100,28200,29500,30500,31100,31030,31262,31248,31383,31500,30993,31194,31021,31382,31588,34914,34756,34454,33856,33079,32658,32413,32135,32164,31895,38744,38865,39147,40050,40178,40262,40865
28,73,3,6,Lamar County,Mississippi,15209,16000,17300,17900,19100,19800,20100,21300,22000,23100,23821,25403,26034,26617,27122,28043,28597,29200,29242,30070,38127,37041,35845,34722,33643,32659,31981,31087,30803,30480,39070,40158,41125,41857,43166,44429,46240
28,75,3,6,Lauderdale County,Mississippi,67087,69600,71700,73000,73800,74900,75900,76200,76200,76900,77285,78382,78066,78158,78768,78371,78192,78000,77751,75862,75978,76107,76616,76804,76929,76456,76423,76255,75685,75511,78161,77532,77531,77546,77203,76935,76724
28,77,3,6,Lawrence County,Mississippi,11137,11700,11600,11600,11800,12000,12100,12000,12100,12400,12518,12657,12677,12918,12926,12957,12688,12594,12416,12440,13066,12999,12914,12859,12715,12625,12477,12353,12426,12465,13258,13381,13402,13452,13436,13405,13457
28,79,3,6,Leake County,Mississippi,17085,17900,17800,17900,18400,18200,18500,18600,18600,18900,18790,18828,18716,18832,18854,18557,18582,18655,18394,18386,19602,19437,19359,19314,19192,18874,18637,18507,18509,18473,20940,21449,21687,22002,22326,22528,22769
28,81,3,6,Lee County,Mississippi,46148,48300,49200,50100,51600,52700,53800,54700,55600,55900,57061,57329,57588,58950,59817,61458,62266,63278,64200,64842,75211,74621,73711,73064,72247,70672,69786,68217,67098,65836,75755,76700,76939,77507,77961,78495,79714
28,83,3,6,Leflore County,Mississippi,42111,42000,41500,41500,41400,42200,42400,42200,41700,41500,41525,41361,42006,42087,42590,41370,39735,38619,38268,37714,36816,37241,37511,37273,37159,37288,37462,37424,37629,37281,37947,37207,36685,36216,36253,35938,35752
28,85,3,6,Lincoln County,Mississippi,26198,27700,27800,27800,27900,28200,28400,28900,29200,29800,30174,30456,31021,30990,31033,31250,31420,31316,31187,30311,32105,31859,31641,31416,31295,31175,30919,30747,30447,30293,33166,33341,33530,33498,33634,33832,34404
28,87,3,6,Lowndes County,Mississippi,49700,53000,54100,54800,55500,55200,55400,56500,57400,57900,57304,59322,59430,59003,59502,60253,60064,59100,59729,58744,60527,61045,61254,60998,60688,60574,59876,59982,59865,59526,61586,61026,60813,60416,60171,59703,59773
28,89,3,6,Madison County,Mississippi,29737,31400,33100,33600,34300,35800,36900,38400,39900,40900,41613,42303,42826,42892,43459,45658,47338,48224,51130,52562,74562,72879,70883,68332,66283,63645,61051,58107,55760,54287,74674,76450,77762,79614,81696,84169,87419
28,91,3,6,Marion County,Mississippi,22871,23300,24000,24100,24400,24600,24600,25100,25400,25800,25708,26177,26767,26912,26983,26871,26466,26126,25732,25647,26538,26404,26312,26078,26062,25713,25550,25384,25308,25513,25595,25286,25199,25196,25213,25274,25730
28,93,3,6,Marshall County,Mississippi,24027,24200,25900,27500,28300,28600,28600,28400,28800,29000,29296,29602,29810,30064,30030,30056,30527,30089,30465,30410,32323,32170,32133,32186,31996,31521,31354,31187,31015,30439,34993,34969,35177,35446,35310,35582,35853
28,95,3,6,Monroe County,Mississippi,34043,34500,35500,35700,35600,35300,35200,35900,36200,36600,36404,36755,37171,36838,36955,36829,36881,36870,36676,36543,38230,38105,38077,37770,37620,37223,37000,36629,36714,36615,38014,38106,37846,37833,37821,37540,37572
28,97,3,6,Montgomery County,Mississippi,12918,13200,13600,13600,13200,13200,13500,13400,13200,13100,13366,13211,13269,13234,13033,12924,12686,12609,12589,12307,12394,12402,12445,12383,12400,12337,12353,12256,12286,12406,12189,12094,11928,11860,11709,11722,11754
28,99,3,6,Neshoba County,Mississippi,20802,21800,22200,22600,23100,23100,23200,23500,23600,23700,23789,23831,23720,24056,24343,24024,24642,24472,24766,24767,27639,27502,27189,26997,26656,26091,25772,25408,25042,24815,28684,28517,28763,29158,29551,29889,30125
28,101,3,6,Newton County,Mississippi,18983,18700,19300,19700,19900,20000,20100,20000,20000,20000,19967,19745,19917,20038,20139,20231,20345,20252,20369,20192,21741,21597,21480,21390,21142,21058,20886,20634,20543,20338,21838,21951,21883,22035,22091,22218,22413
28,103,3,6,Noxubee County,Mississippi,14288,14200,14000,13800,13300,13400,13300,13500,13400,13500,13212,13187,13063,12928,12992,12926,12846,12622,12540,12575,12497,12413,12381,12400,12427,12544,12546,12554,12542,12615,12548,12483,12352,12232,12183,12118,12051
28,105,3,6,Oktibbeha County,Mississippi,28752,28400,30300,31200,32000,32600,34600,35400,35400,35400,36018,36867,37014,37318,37425,37207,37645,37058,37370,38265,39765,39635,39700,39137,38888,38424,37974,38067,38215,38401,42902,42497,41897,41444,41070,41288,41633
28,107,3,6,Panola County,Mississippi,26829,26300,26600,27400,27300,27300,27900,27700,27700,27800,28164,28018,28310,28385,28381,28279,28614,29028,29195,29849,33913,33326,32838,32573,32214,31785,31368,31115,30557,30112,34274,34566,34850,35014,35251,35217,35427
28,109,3,6,Pearl River County,Mississippi,27802,28200,28200,28600,29000,29700,30500,31400,32300,33200,33795,34774,35512,36517,37171,37854,38174,38547,38345,38582,47969,46833,45653,44325,43264,41889,40615,39635,39104,38827,48621,49606,50381,50837,51719,52458,57099
28,111,3,6,Perry County,Mississippi,9065,9200,9200,9300,9400,9600,9700,9700,9800,10000,9864,9752,10015,10768,10803,10540,10702,10909,10731,10823,12039,11858,11863,11751,11562,11479,11242,11071,10961,10847,12138,12211,12252,12216,12194,12058,12132
28,113,3,6,Pike County,Mississippi,31813,32800,33200,33600,34400,34500,34800,35700,35700,36000,36173,36685,36983,37129,37255,37889,37801,37418,37141,37112,37910,37835,37945,37883,37943,37679,37521,36990,36756,36807,38940,38856,38872,38908,39014,39204,40240
28,115,3,6,Pontotoc County,Mississippi,17363,17800,18000,18800,19400,19600,19600,20000,20500,20900,20918,20769,20870,21080,21169,21171,21221,21349,21735,22108,25685,25307,24781,24424,24095,23690,23237,22984,22595,22329,26726,27048,27108,27655,28009,28389,28887
28,117,3,6,Prentiss County,Mississippi,20133,21500,21600,21600,22100,22500,22800,23300,23600,24000,24025,24197,23942,24157,23920,23728,24076,23819,23886,23526,24497,24356,24249,23975,23732,23656,23640,23489,23523,23275,25556,25443,25561,25598,25565,25657,25615
28,119,3,6,Quitman County,Mississippi,15888,15000,15100,14900,14300,13800,13600,13400,13100,12800,12636,12353,12164,11658,11473,11373,11320,11261,11148,10736,9780,9858,9826,9871,9982,10080,10108,10086,10373,10427,10117,10003,9939,9666,9664,9476,9289
28,121,3,6,Rankin County,Mississippi,43933,47100,49200,52300,56400,58100,59500,61400,64400,67000,69427,71358,72716,74926,75100,78488,80484,82695,83848,85713,112348,109600,106927,103821,99199,96204,93469,91822,89468,87655,115327,118990,121584,124714,128416,131521,135830
28,123,3,6,Scott County,Mississippi,21369,22300,22800,23100,23100,23300,24000,24300,24400,24400,24556,24565,24306,24269,24218,24384,24144,24047,23904,24229,24911,25015,25091,25191,24991,24681,24596,24336,24105,24194,28423,28483,28262,28458,28534,28627,28790
28,125,3,6,Sharkey County,Mississippi,8937,8400,8600,8500,8100,8000,8300,8300,8300,8200,7964,7927,8046,8004,7957,7759,7572,7341,7193,7160,6543,6602,6620,6781,6836,6869,6980,6975,7007,7029,6580,6367,6288,6189,6024,5967,5851
28,127,3,6,Simpson County,Mississippi,19947,19900,20900,21500,21800,22300,22300,22900,23000,23400,23441,23747,24128,23915,23916,24034,24050,23977,23817,23888,25375,25295,25180,25224,25006,24650,24331,24037,24067,23977,27639,27429,27684,27519,27543,27934,27972
28,129,3,6,Smith County,Mississippi,13561,13900,14200,14700,14700,14800,15100,15000,15200,15000,15077,14813,14830,14787,14811,15221,15038,15026,15036,14945,15431,15268,15179,15047,14998,14897,14939,14743,14693,14761,16182,16109,15942,15822,15857,15920,15970
28,131,3,6,Stone County,Mississippi,8101,8500,8400,8800,9100,9000,9100,9400,9400,9600,9716,10221,10237,9933,10121,10273,10536,10790,10725,10731,13488,13225,12836,12641,12383,11881,11419,11093,10908,10757,13622,14139,14108,14241,14458,14883,15608
28,133,3,6,Sunflower County,Mississippi,37047,37600,37200,36900,36000,36100,35800,35300,35100,34700,34844,34198,35409,35576,35389,35115,34947,34108,33761,33352,33257,33537,34349,35310,36224,35860,36111,36059,35760,35059,34369,34147,33771,33459,32436,31885,31833
28,135,3,6,Tallahatchie County,Mississippi,19338,19000,18600,18700,18500,18100,17800,17700,17500,17300,17157,16418,16182,16065,16009,15914,15742,16249,15571,15419,14587,14787,14911,14990,14913,14632,14872,14790,15110,15194,14903,14675,14471,14333,14203,14069,13798
28,137,3,6,Tate County,Mississippi,18544,19500,19700,20200,20400,20200,19800,20000,20500,20400,20119,20345,20302,20487,20599,20981,21101,21305,21374,21426,24417,23973,23572,22978,22587,22192,21919,21773,21640,21439,25370,25521,25572,25822,26191,26423,26723
28,139,3,6,Tippah County,Mississippi,15852,16500,17000,17500,17800,17900,18200,18600,18900,18900,18739,18523,18370,18299,18515,18543,18570,19099,19000,19401,21069,21016,20942,20671,20551,20286,20094,19778,19487,19558,20826,20902,20960,20975,20954,21192,21248
28,141,3,6,Tishomingo County,Mississippi,14940,15000,15100,16200,16100,16300,16700,17100,17400,18100,18434,18996,18892,18069,17767,17534,17598,17641,17665,17695,18742,18660,18573,18420,18224,18153,18251,17960,17863,17719,19163,19009,19076,18991,19009,19090,19112
28,143,3,6,Tunica County,Mississippi,11854,11600,11500,11200,10800,10500,10400,10100,9900,9700,9652,9358,9435,9231,9157,8804,8707,8550,8177,8333,7935,8041,8065,8030,8037,8223,8080,8006,8042,8138,9227,9356,9670,9953,10004,10231,10419
28,145,3,6,Union County,Mississippi,19096,19700,20200,20900,20700,20800,21200,21300,21500,21600,21741,21976,21610,21633,21613,22035,22300,22257,22174,22194,24121,23861,23566,23124,22837,22730,22575,22459,22302,22078,25362,25768,25874,26105,26339,26757,27008
28,147,3,6,Walthall County,Mississippi,12500,12100,12400,12500,12500,12900,13300,13500,13700,13700,13761,13600,13598,13632,13769,13665,13956,14012,14047,14189,14211,14391,14313,14306,14272,14308,14258,14300,14381,14383,15156,15248,15096,15159,15174,15271,15543
28,149,3,6,Warren County,Mississippi,44981,46100,46200,46300,47100,48600,49400,49800,50400,51000,51627,51861,51620,50843,51268,51003,50392,49223,48993,48437,49148,49357,49210,48962,48872,48868,48237,47949,47750,47778,49644,49287,49077,48858,49001,48745,49308
28,151,3,6,Washington County,Mississippi,70581,71000,71500,72200,72600,73200,73800,73200,73100,73200,72344,72178,72636,71775,71748,71693,71111,70801,69808,68388,64265,65173,65528,65882,66355,66614,66529,66610,67411,67844,62977,61893,60918,59932,59186,58762,58007
28,153,3,6,Wayne County,Mississippi,16650,16500,16800,17100,17200,17600,17900,18300,18700,19000,19135,19206,19411,19400,19623,19641,19606,19791,19471,19501,20637,20297,20132,19911,19774,19649,19592,19435,19597,19527,21216,21183,21171,21119,21101,21109,21087
28,155,3,6,Webster County,Mississippi,10047,10600,10100,10200,10200,10100,10100,10200,10400,10500,10300,10252,10432,10467,10434,10450,10537,10369,10287,10267,10633,10585,10453,10434,10435,10380,10262,10272,10239,10209,10294,10318,10269,10127,10110,10031,10041
28,157,3,6,Wilkinson County,Mississippi,11099,11200,11200,10800,10200,10300,10400,10200,10300,10200,10021,10080,10148,10231,10190,10094,10190,9941,9675,9583,9042,9158,9213,9259,9584,9495,9448,9464,9547,9700,10312,10258,10271,10276,10209,10134,10239
28,159,3,6,Winston County,Mississippi,18406,19000,18900,19200,19600,19700,19600,19700,19700,19600,19474,19225,19120,18860,19176,19301,19504,19324,19375,19411,19253,19286,19377,19400,19500,19462,19503,19474,19619,19427,20160,20079,19954,19864,19830,19759,19708
28,161,3,6,Yalobusha County,Mississippi,11915,11600,12600,12900,12900,12800,12800,12800,13000,13100,13183,13096,12960,13008,12886,12532,12413,12196,12055,12011,12627,12416,12291,12245,12290,12335,12115,12143,12089,12071,13051,13302,13286,13292,13266,13363,13401
28,163,3,6,Yazoo County,Mississippi,27314,28700,27400,26900,26800,27300,27700,27700,27700,27600,27349,27779,27622,27383,27495,27366,26969,26427,26103,25752,25208,25500,25376,25181,25418,25390,25397,25398,25481,25487,28149,27891,27965,28156,28172,27818,27929
29,0,2,4,Missouri,Missouri,4677623,4723000,4753000,4775000,4785000,4795000,4823000,4845000,4871000,4889000,4916766,4932069,4929456,4943735,4975276,5000260,5023055,5056702,5081737,5095844,5468338,5437562,5407113,5367888,5324610,5281206,5237757,5193686,5157770,5126370,5595211,5643232,5680259,5712355,5752861,5797703,5842713
29,1,2,4,Adair County,Missouri,22472,22300,23400,23900,23900,23400,24100,24100,24300,24500,24870,25257,25361,25527,25516,25314,24744,24766,24489,24567,24200,24241,24336,24416,24598,24635,24601,24522,24481,24568,24977,24839,24857,24612,24616,24452,24461
29,3,2,4,Andrew County,Missouri,11913,12400,12600,12800,13000,13500,13400,13400,13800,13800,13980,14132,14270,14511,14710,14610,14477,14537,14598,14534,15585,15551,15367,15233,15220,15086,14908,14869,14803,14677,16492,16672,16688,16847,16850,16824,17177
29,5,2,4,Atchison County,Missouri,9240,9700,9900,9500,9700,9600,9400,9300,8900,8800,8605,8645,8793,8612,8528,8150,7898,7784,7716,7625,7021,7035,7097,7275,7168,7148,7148,7239,7403,7414,6430,6402,6294,6275,6303,6215,6132
29,7,2,4,Audrain County,Missouri,25362,26100,26000,25500,25900,26000,26300,26100,26000,25700,26458,26199,25947,25617,25432,25301,24856,24609,24287,23853,23449,23555,23459,23474,23386,23513,23539,23507,23606,23583,25853,25714,25815,25762,25619,25666,25739
29,9,2,4,Barry County,Missouri,19597,20200,20900,21600,21500,22000,22200,22800,23600,24200,24408,24543,24833,25151,25678,25977,26196,26820,27085,27273,33189,33179,32722,32317,31403,30293,29306,28664,28011,27660,34010,34189,34349,34769,35165,35651,36404
29,11,2,4,Barton County,Missouri,10431,10800,11100,10900,11000,11000,10800,10800,11100,11300,11292,11287,11189,11450,11434,11388,11256,11409,11385,11291,12133,12071,11915,11889,11749,11675,11575,11539,11428,11327,12541,12700,12881,13014,12995,13045,13015
29,13,2,4,Bates County,Missouri,15468,15400,15900,16200,16200,16500,16200,16300,15900,15700,15873,15645,15362,15582,15586,15445,15311,15368,15466,15263,16061,15826,15748,15698,15544,15313,15268,15128,15060,14978,16653,16795,16960,16981,16954,16989,17116
29,15,2,4,Benton County,Missouri,9695,10100,10700,10800,10800,11000,10900,11000,11000,11200,12183,12034,12134,12249,12460,12753,12910,12997,13187,13523,17345,16955,16581,16176,15540,15157,14665,14327,14104,13948,17180,17409,17706,18075,18471,18740,18728
29,17,2,4,Bollinger County,Missouri,8820,9300,9500,9400,9500,9900,9800,10100,10100,10200,10301,10341,10192,10261,10275,10377,10402,10517,10562,10539,11829,11552,11451,11368,11188,11103,10919,10762,10685,10662,12029,12277,12292,12301,12290,12308,12323
29,19,2,4,Boone County,Missouri,80935,82600,84000,88600,91000,88800,92500,94100,96900,97600,100376,102163,103024,103564,104531,104800,106045,107382,109331,111171,130179,128963,127853,125697,123317,121062,118971,116699,114616,112726,135454,137000,138610,139959,141126,143343,146048
29,21,2,4,Buchanan County,Missouri,86915,87800,88500,88300,87800,87900,88800,89200,88700,88400,87888,86920,86284,85928,85432,84976,84902,84425,83453,83237,81635,81799,81785,81828,82150,82754,83328,83240,82939,83109,85998,85577,85257,84838,84726,84875,84955
29,23,2,4,Butler County,Missouri,33529,35000,35900,36200,36100,37400,38000,38200,38000,37900,37693,37756,37580,37841,38564,38483,38278,38409,38162,38390,40379,40434,40371,40322,40126,40013,39928,39551,39315,38850,40867,40719,40847,40751,40996,41338,41582
29,25,2,4,Caldwell County,Missouri,8351,8500,8800,8800,8800,9000,8900,8800,8800,8800,8660,8590,8493,8358,8241,8253,8268,8340,8362,8390,8926,8812,8718,8593,8552,8599,8449,8459,8368,8384,8969,9015,9071,9159,9231,9232,9313
29,27,2,4,Callaway County,Missouri,25991,26300,27600,28300,27800,28300,28700,29300,30600,31400,32252,32228,32151,32404,32297,31524,31298,31976,32288,32673,37904,37499,36929,36328,35196,34105,34217,33601,33289,32893,40766,41596,42213,42286,41984,42477,43072
29,29,2,4,Camden County,Missouri,13315,13900,14900,15700,16100,16700,17200,18200,18800,19500,20017,20604,20977,21880,23119,24144,24973,25698,26286,26980,34596,33936,33235,32594,31561,30573,29596,28724,28069,27607,37051,37422,37928,38221,38611,39357,40283
29,31,2,4,Cape Girardeau County,Missouri,49350,50400,51900,51600,53000,52400,54300,54900,56500,57500,58837,59374,59328,59337,59512,60157,60551,60665,61076,61419,67200,66229,66001,65723,65066,64438,64106,63551,62499,61759,68693,69196,69443,69652,70542,71100,71892
29,33,2,4,Carroll County,Missouri,12565,12600,12600,12400,12300,12400,12200,11900,11900,12100,12131,11975,11761,11660,11536,11371,11265,11097,10874,10795,10108,10201,10220,10244,10323,10391,10627,10644,10610,10730,10285,10225,10243,10160,10093,10160,10058
29,35,2,4,Carter County,Missouri,3878,4100,4300,4600,4700,4900,5100,5400,5500,5600,5428,5610,5600,5570,5565,5600,5548,5503,5514,5501,6292,6382,6328,6170,6012,5934,5870,5703,5672,5534,5941,5898,5910,5963,5921,5909,5956
29,37,2,4,Cass County,Missouri,39448,41700,44100,46800,47400,48500,49200,49100,49800,49700,51029,52225,52704,53290,54880,55934,57409,59322,60966,62509,83099,80572,78056,75735,73945,71771,69349,67429,65959,64208,82092,84763,87121,88806,91711,93752,95781
29,39,2,4,Cedar County,Missouri,9424,9600,10000,10300,10700,10700,11200,11100,11100,11600,11894,11996,12064,12131,12167,12101,12177,12027,12002,12062,13395,13195,13067,12979,12873,12582,12241,12104,12095,12124,13733,13895,13899,13849,13897,14093,13998
29,41,2,4,Chariton County,Missouri,11084,10700,10800,11000,10800,11100,10700,10700,10800,10800,10489,10478,10394,10201,10111,9930,9717,9591,9424,9268,8557,8654,8806,8780,8839,8832,8886,8933,9081,9182,8438,8312,8264,8214,8177,8108,8046
29,43,2,4,Christian County,Missouri,15124,16300,17600,18400,18900,19600,19700,20500,21200,22100,22402,22653,22791,23542,24526,25673,26998,28741,30162,31335,51353,48982,47009,44911,42765,40497,38324,36145,34657,33011,54285,57051,59232,61463,64250,67306,70514
29,45,2,4,Clark County,Missouri,8260,8200,8300,8300,8200,8300,8200,8200,8200,8200,8493,8465,8324,8237,8141,8054,7930,7916,7762,7686,7367,7449,7502,7499,7488,7412,7524,7550,7529,7521,7416,7500,7480,7381,7344,7313,7305
